Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
14341.png,0.00496181,6.98197,0.379257,5.01557e+08,-0.578492,0.998172,51.5997,1.91399,45.194,181.563,5.54261,53754.4
11668.png,0.000802926,8.2064,0.167419,1.16657e+09,-0.422937,0.99334,357.47,2.79414,321.484,212.328,5.87675,58196.4
15782.png,0.00184469,7.73526,0.251266,5.35239e+08,-0.473757,0.995554,253.73,2.51948,229.948,162.799,5.74321,45707.9
19584.png,0.00039401,8.61684,0.136414,2.9968e+09,-0.394553,0.992107,389.723,2.98779,346.693,209.626,6.04553,59335.8
00892.png,0.000402302,8.53755,0.108414,4.90094e+08,-0.305642,0.974975,444.737,3.2668,385.731,135.992,5.711,24112.5
05845.png,0.000413293,8.3967,0.140533,3.2809e+09,-0.423672,0.994041,212.187,2.75906,183.174,234.755,6.00743,68225.5
15582.png,0.00300705,7.74658,0.2892,1.62969e+09,-0.518862,0.997618,132.066,2.50293,113.38,255.381,5.87799,93166.8
14416.png,0.000656649,8.17221,0.179382,2.68357e+09,-0.458924,0.99582,206.268,2.59468,182.327,266.464,5.98133,84147.7
14271.png,0.00654591,7.8527,0.317627,4.68473e+08,-0.4842,0.996417,201.118,2.66931,172.93,173.669,5.8056,47809.4
01546.png,0.00140789,7.95423,0.256531,1.99987e+09,-0.501295,0.997345,227.729,2.48795,205.857,222.888,5.98715,72905.7
02871.png,0.000612939,8.17496,0.206253,3.05547e+09,-0.462943,0.996051,92.5941,2.56024,74.0398,223.895,6.00214,61767.4
15979.png,0.00129887,8.00813,0.216263,1.66368e+09,-0.465941,0.995816,128.706,2.60006,107.931,212.764,5.89192,65993.7
11374.png,0.000346788,8.59595,0.12294,3.46948e+09,-0.382287,0.990634,275.748,2.98849,236.245,259.01,5.99251,75060.3
02402.png,0.000784137,8.2993,0.14592,8.75357e+08,-0.388468,0.990052,351.086,2.97031,308.781,225.916,5.82222,64078.1
10502.png,0.00448143,7.22692,0.372681,7.09827e+08,-0.545064,0.997607,190.581,2.26879,173.479,248.206,5.59931,70118.1
10865.png,0.014279,7.06646,0.38533,3.62545e+08,-0.526432,0.996549,273.045,2.36938,250.858,304.413,5.42049,113864
09935.png,0.000411563,9.12117,0.121033,6.01389e+09,-0.323862,0.983844,666.797,3.61893,572.084,208.411,6.1168,59788.6
01791.png,0.00210927,7.63527,0.179321,1.03827e+08,-0.350029,0.978806,501.907,2.93632,455.823,88.6104,5.31634,19132.6
05195.png,0.00104576,7.8235,0.254517,9.97553e+08,-0.497362,0.996948,71.5733,2.39482,57.9556,158.466,5.88074,35870.2
04492.png,0.00234491,7.41627,0.318817,3.63809e+08,-0.504053,0.996376,189.915,2.31277,172.331,135.825,5.63098,31329.7
04757.png,0.00073645,8.44947,0.179077,1.21207e+09,-0.394446,0.991434,381.395,3.04157,334.348,162.684,5.93729,39902.4
10880.png,0.000942278,7.9783,0.239761,2.34648e+09,-0.477196,0.996346,340.698,2.58878,312.274,252.37,5.91587,82367.7
08705.png,0.0279201,6.1021,0.515488,3.62492e+08,-0.5656,0.995667,495.108,2.1742,469.528,409.394,4.77885,185637
09344.png,0.000225955,8.91538,0.0825806,2.23848e+09,-0.31224,0.979789,331.487,3.33193,273.277,224.747,5.955,59400
13710.png,0.00077592,7.91434,0.178345,9.3109e+08,-0.411538,0.991084,72.3146,2.55412,55.0702,219.052,5.66661,52746.1
05710.png,0.000325006,8.82365,0.0994568,2.42745e+09,-0.32708,0.982648,316.628,3.28395,261.299,240.563,5.94013,74053.6
16904.png,0.00159988,7.91745,0.256882,9.26315e+08,-0.482781,0.996488,119.59,2.49419,101.251,170.591,5.88951,44544.5
10284.png,0.00143355,8.10383,0.233459,1.10569e+09,-0.432279,0.993784,403.828,2.88073,363.625,197.066,5.8485,63490.7
04537.png,0.0033302,7.29784,0.285522,3.3965e+08,-0.454572,0.992654,395.665,2.53392,366.889,194.267,5.38849,51367.8
11508.png,0.0165866,7.29499,0.346359,1.71038e+08,-0.496054,0.995642,288.713,2.52934,262.206,171.277,5.47722,54224.6
13585.png,0.000748055,8.06154,0.185486,7.59633e+08,-0.42772,0.993272,160.135,2.62897,137.201,167.282,5.80757,37530.7
04087.png,0.00186197,7.16239,0.404144,1.28854e+09,-0.600453,0.998844,89.0738,2.07155,79.7213,213.931,5.71221,64188.2
00179.png,0.0102306,6.6155,0.478958,1.40094e+08,-0.59642,0.99806,291.43,1.99641,275.485,114.964,5.32534,29633
19376.png,0.00115505,7.74091,0.285248,8.53959e+08,-0.49717,0.996777,123.435,2.37243,107.684,160.988,5.82705,34407.4
05705.png,0.000943783,8.14028,0.155334,4.08597e+08,-0.343553,0.981456,322.313,3.06859,276.971,147.991,5.59365,39705.9
07229.png,0.000587268,8.36752,0.176514,2.32958e+09,-0.43032,0.994464,231.655,2.80641,200.711,216.221,6.00807,59529.8
13619.png,0.000988139,8.79935,0.142914,3.08287e+09,-0.364933,0.989245,492.522,3.37241,423.963,243.354,6.0585,81724
19155.png,0.00582987,7.32678,0.31015,1.8261e+08,-0.479659,0.994706,167.684,2.57259,145.034,116.681,5.47943,31914.8
13342.png,0.00174427,7.21407,0.289444,1.02417e+09,-0.548281,0.997685,41.3388,1.99212,34.6192,265.23,5.64642,82378.7
07210.png,0.000142633,9.25593,0.0472565,1.63087e+09,-0.239849,0.955514,491.551,3.69266,397.539,198.083,5.92018,47344.6
07346.png,0.000256851,8.81308,0.0988312,6.23655e+09,-0.369469,0.989933,231.37,3.08704,189.607,251.77,6.0858,79497.9
12182.png,0.00414591,7.37199,0.329941,8.53321e+08,-0.538725,0.997646,365.469,2.35063,343.33,244.007,5.71061,88856.6
15382.png,0.00307289,8.11975,0.210693,9.59395e+08,-0.409862,0.991743,266.506,2.93678,227.324,255.375,5.76876,80128.9
09158.png,0.00118139,7.66992,0.280777,3.32962e+09,-0.548702,0.998357,108.314,2.20272,96.0208,279.898,5.96535,101772
19083.png,9.38969e-05,9.57205,0.0297699,3.77938e+09,-0.200825,0.933741,914.453,4.02951,764.357,255.629,5.95192,74794.9
07567.png,0.00091109,7.8376,0.18927,5.73995e+08,-0.431989,0.992793,267.083,2.62287,240.071,158.243,5.68056,44139
03938.png,0.000575211,8.24749,0.204483,3.57028e+09,-0.453981,0.99572,164.637,2.62564,140.958,252.829,6.01909,75059.2
06495.png,0.0252747,6.5507,0.478012,3.41723e+08,-0.577118,0.997361,258.894,2.18711,240.533,356.802,5.12649,149917
14601.png,0.000588493,8.18551,0.181335,1.29487e+09,-0.414809,0.992542,146.484,2.71572,121.769,196.841,5.84514,44942.6
09332.png,0.000627033,8.33663,0.124969,1.20408e+09,-0.380134,0.989131,310.315,3.02035,269.216,245.33,5.80418,76520
14170.png,0.00612268,7.01876,0.384262,5.73622e+08,-0.538342,0.996956,122.554,2.20703,109.463,264.926,5.42221,81496.5
03469.png,0.00179142,7.8793,0.236465,1.19083e+09,-0.473966,0.995941,273.337,2.60602,245.917,230.515,5.84792,80986.4
15227.png,0.0025299,7.89318,0.263428,7.43172e+08,-0.44011,0.993702,240.213,2.71288,211.392,233.249,5.70993,61512.6
04816.png,0.00100501,7.78294,0.287003,4.99297e+09,-0.550977,0.998541,86.7804,2.18855,75.9125,258.691,6.05029,84786.1
03499.png,0.000262138,8.84648,0.0799713,1.43678e+09,-0.31665,0.980378,437.434,3.33481,374.973,181.721,5.91515,43989.4
16264.png,0.0012447,7.97711,0.241776,2.08467e+09,-0.461523,0.995477,320.765,2.68177,290.73,289.123,5.84653,95483.5
16955.png,0.00160507,7.52632,0.302551,7.55295e+08,-0.510947,0.996917,108.376,2.27428,95.1277,182.229,5.72401,40360.1
05572.png,0.00189586,7.90002,0.301193,1.53547e+09,-0.495824,0.997031,342.883,2.57547,313.155,206.844,5.9192,67383.5
04270.png,0.000847239,7.80807,0.261765,2.07014e+09,-0.515929,0.99762,114.682,2.30789,101.028,247.938,5.93482,73141.4
03134.png,0.000705944,8.30246,0.155609,5.51647e+08,-0.370408,0.98758,248.688,2.93191,212.861,132.103,5.77565,25356
08341.png,0.000303886,8.74578,0.110916,1.87144e+09,-0.349232,0.98651,314.876,3.17449,264.662,194.863,5.97691,49870.9
14962.png,0.000256044,8.89339,0.0815277,2.44093e+09,-0.325363,0.982731,414.901,3.31582,353.967,216.746,5.98712,59299.6
00510.png,0.00290802,7.23073,0.358307,2.49707e+09,-0.627395,0.999272,20.0004,1.76185,16.3857,300.604,5.91771,104471
06064.png,0.000951982,8.39449,0.184967,2.80543e+09,-0.3953,0.991316,493.633,3.13053,436.75,301.603,5.90231,103293
12925.png,0.00659825,7.64377,0.327316,6.71129e+08,-0.550346,0.998366,278.415,2.34611,257.127,214.59,5.91059,68343.3
14800.png,0.00320744,6.72655,0.322922,6.51262e+07,-0.494962,0.993652,120.545,2.0571,110.018,84.4916,5.14664,10188
15775.png,0.00225973,7.22971,0.234573,1.28944e+08,-0.437241,0.990615,286.302,2.47519,263.034,88.2905,5.31049,18653.1
02986.png,0.000513919,8.70889,0.123871,3.78629e+09,-0.364632,0.988774,318.201,3.17549,268.315,289.955,5.99965,96622.1
06226.png,0.0264354,7.2799,0.315201,2.7152e+08,-0.451327,0.99226,178.435,2.75911,149.876,332.44,5.28845,130390
04532.png,0.018613,7.56579,0.270859,2.67729e+08,-0.409944,0.989083,223.629,2.92592,187.126,269.389,5.36743,98369.3
11127.png,0.00201821,7.74689,0.261032,1.68651e+09,-0.469857,0.995367,201.709,2.62325,177.322,316.876,5.72682,111832
18164.png,0.00190833,7.50774,0.395767,2.78435e+09,-0.579773,0.99882,194.727,2.19527,179.34,253.234,5.91369,80491.2
02578.png,0.00254451,7.82171,0.269699,9.70377e+08,-0.439036,0.993353,636.408,2.95616,581.12,239.439,5.6937,88961.3
17357.png,0.00248223,7.91556,0.275604,1.14997e+09,-0.462227,0.995356,495.65,2.81589,452.641,216.085,5.81961,77824.1
09239.png,0.035154,6.15072,0.532806,2.51005e+08,-0.603682,0.997382,238.349,2.04064,222.531,341.864,4.87783,142562
11733.png,0.000540068,8.55884,0.124817,9.08521e+08,-0.361505,0.987533,560.253,3.17411,500.757,155.129,5.9082,36589.3
13446.png,0.00436113,7.73883,0.290695,7.43341e+08,-0.474263,0.995606,200.035,2.60998,175.55,217.855,5.69774,63250.3
16706.png,0.000300868,8.72303,0.131058,1.0537e+10,-0.401886,0.993211,194.285,2.97792,158.826,247.678,6.14162,75700.5
15051.png,0.000633586,8.21877,0.167282,1.95764e+09,-0.423614,0.993452,136.011,2.71345,111.769,245.446,5.889,69844.3
04749.png,0.000381759,8.61551,0.14151,5.1661e+09,-0.400676,0.992729,229.289,2.93567,194.03,240.5,6.06569,71409.4
15668.png,0.000441537,8.62109,0.102814,1.0202e+09,-0.326888,0.981192,599.435,3.30189,531.904,201.738,5.83841,51694.4
01069.png,0.000970227,8.83294,0.112183,9.14549e+08,-0.301383,0.976144,558.663,3.54712,475.274,167.116,5.87197,45958.9
15251.png,0.000267329,8.87503,0.0546112,3.9393e+08,-0.232151,0.946134,588.061,3.62056,498.217,134.58,5.68627,25993.4
03135.png,0.00181907,7.59045,0.353683,3.22138e+09,-0.566039,0.998646,228.271,2.28912,209.314,270.107,5.93609,95567.5
05384.png,0.000896731,7.9413,0.180862,7.99048e+08,-0.431126,0.993141,84.2127,2.58775,66.2632,195.39,5.73038,44548.4
14584.png,0.000541405,8.91199,0.131531,1.2537e+09,-0.306757,0.978324,550.565,3.4685,472.767,182.348,5.93148,44501.5
16058.png,0.000160811,9.19578,0.0700684,6.62511e+09,-0.288721,0.975309,427.268,3.51225,352.146,294.402,6.04206,96413.4
04804.png,0.000712946,8.11314,0.216187,1.89577e+09,-0.449078,0.995057,282.543,2.68151,253.334,267.163,5.89132,80636.3
06349.png,0.000733442,8.8329,0.110718,3.39444e+09,-0.344581,0.986186,413.556,3.32428,351.737,287.124,6.01367,100139
01215.png,0.00334606,6.9429,0.256439,7.02553e+07,-0.446446,0.990118,126.521,2.28562,112.346,73.1969,5.14702,14184.5
07100.png,0.00189411,7.95858,0.241486,3.25518e+08,-0.396281,0.989427,337.593,2.91052,295.805,137.239,5.63558,28123.6
12978.png,0.000347179,8.57067,0.0859222,7.30208e+08,-0.315467,0.977997,270.508,3.19999,221.873,166.495,5.76376,34504.9
02445.png,0.000668459,8.32382,0.157196,1.40819e+09,-0.405797,0.99215,367.817,2.98741,325.345,196.967,5.89992,63275.8
15359.png,0.00118599,7.96527,0.247971,3.08433e+09,-0.49256,0.99702,251.729,2.55026,226.585,298.279,5.96959,107646
15373.png,0.000668993,8.34961,0.14975,1.02077e+09,-0.374715,0.988446,234.991,2.98679,197.615,202.525,5.80849,48421.5
16982.png,0.00146628,8.3213,0.193344,7.63461e+08,-0.396284,0.99111,470.615,3.05343,418.808,156.553,5.87235,44148.2
05921.png,0.000211285,9.16845,0.0749359,2.2712e+09,-0.283051,0.973229,803.921,3.6277,704.992,204.875,6.00893,52130.3
00964.png,0.000383198,8.73902,0.112625,1.02942e+09,-0.331661,0.983085,393.943,3.25915,336.665,151.465,5.9184,34930.7
12159.png,0.000738304,7.87469,0.145569,1.201e+09,-0.409181,0.990583,70.8823,2.54307,54.3699,293.535,5.61681,93592.1
05372.png,0.000262238,8.76819,0.103836,5.94472e+09,-0.374811,0.990434,191.744,3.03619,154.001,258.641,6.0772,78391.4
15718.png,0.000299766,8.7356,0.107864,4.27755e+09,-0.382028,0.991181,327.594,3.07102,282.999,215.285,6.07767,62538.5
10351.png,0.000324617,8.72718,0.101044,1.86734e+09,-0.33481,0.983665,286.424,3.2114,235.719,213.1,5.91225,55171.9
04294.png,0.00165874,7.51775,0.301315,1.37354e+09,-0.532322,0.997689,228.902,2.34177,210.263,223.328,5.76424,64599.9
04331.png,0.00152891,7.83851,0.216919,1.30383e+09,-0.456238,0.994736,215.516,2.6341,191.224,272.188,5.74782,87238.3
12894.png,0.00157367,8.04558,0.209518,1.15321e+09,-0.433206,0.99367,223.431,2.77597,193.427,232.882,5.79878,67218.5
08692.png,0.00188944,7.78742,0.258621,7.65273e+08,-0.454294,0.994441,384.495,2.72769,348.29,204.153,5.72131,69726.8
14560.png,0.0545508,7.19351,0.366257,7.03482e+07,-0.468847,0.993421,287.139,2.76554,250.85,182.943,5.21951,57238.3
15098.png,0.0589864,6.282,0.516357,7.85498e+07,-0.623041,0.998179,71.9324,1.85152,64.69,197.386,5.05606,69386.9
13930.png,0.00107336,8.49169,0.20726,3.6275e+09,-0.419398,0.993984,1155.52,3.10175,1081.57,297.515,6.05038,108676
17490.png,0.000970297,7.95573,0.315521,5.62252e+09,-0.530031,0.998247,206.922,2.4595,184.591,243.171,6.08493,82957.2
18799.png,0.00145326,7.97492,0.266998,1.83861e+09,-0.463419,0.995582,352.944,2.69688,320.513,278.262,5.86047,91702.3
04150.png,0.000581351,8.22939,0.196487,2.54974e+09,-0.439787,0.994754,155.658,2.65767,131.933,227.397,5.9498,64460.2
02987.png,0.000380873,8.59442,0.12114,1.5917e+09,-0.36867,0.988807,250.902,3.02474,211.142,182.508,5.94494,44235.2
17050.png,0.000723779,8.401,0.18895,3.69077e+09,-0.444092,0.9955,392.075,2.84129,353.38,214.35,6.08057,64911
16239.png,0.0143805,6.9313,0.429169,1.26058e+08,-0.568298,0.997811,219.051,2.13529,205.017,129.062,5.41716,29969.8
07320.png,0.00502275,7.26032,0.426987,1.5949e+09,-0.602302,0.998962,177.694,2.16751,163.004,294.172,5.78889,114155
01830.png,0.000153773,9.25778,0.0483398,1.96724e+09,-0.254206,0.962687,773.464,3.73209,666.883,208.178,5.97157,55039.9
00955.png,0.000788624,8.00743,0.197891,1.11944e+09,-0.450333,0.994849,155.585,2.53858,135.296,183.145,5.84545,44488.2
03060.png,0.000884055,7.93872,0.181152,2.22393e+08,-0.353293,0.982144,220.669,2.824,188.547,122.252,5.49437,18132.8
13716.png,8.89753e-05,9.63178,0.0415192,1.15598e+10,-0.236107,0.957807,904.062,3.97078,763.949,264.281,6.12699,81737.9
18597.png,0.000625486,8.43851,0.200821,6.02644e+09,-0.43803,0.995205,550.251,2.90313,503.608,280.209,6.07816,94582
05846.png,0.0317726,6.79631,0.455536,2.56285e+08,-0.561448,0.99733,184.154,2.24522,166.254,320.325,5.25962,128790
12103.png,0.000792842,8.13814,0.200836,1.45424e+09,-0.45766,0.995659,367.832,2.68166,334.339,180.095,5.95915,49560.3
04243.png,0.0070141,7.3236,0.374542,8.89005e+08,-0.572544,0.998482,135.905,2.1924,122.394,268.758,5.73253,95342
00122.png,0.000480494,8.55743,0.124634,1.82469e+09,-0.38303,0.990554,261.293,3.05803,218.973,189.094,5.97884,49345.6
16432.png,0.00461309,6.84699,0.495224,1.39977e+09,-0.635081,0.99908,119.773,1.82723,110.922,337.57,5.62106,127339
19288.png,0.000705737,8.30505,0.193787,2.47354e+09,-0.43861,0.994883,160.275,2.73013,134.806,214.895,5.99421,58029.8
06370.png,0.00150162,7.64257,0.241409,9.76886e+08,-0.492711,0.99635,182.883,2.34673,164.99,256.771,5.74079,77634.6
11956.png,0.000616536,8.22181,0.199127,4.1296e+09,-0.46257,0.996144,162.786,2.59185,141.199,246.829,6.02584,74042.7
13568.png,0.0014071,7.83679,0.203537,4.30768e+08,-0.447268,0.994086,172.482,2.53265,151.428,165.958,5.72416,38095.6
18425.png,0.000677725,8.57719,0.18689,4.97611e+09,-0.416903,0.994048,363.354,2.98915,318.894,228.501,6.09252,69748.9
03317.png,0.00123534,8.17469,0.242096,2.39073e+09,-0.458604,0.995805,476.671,2.84899,433.994,232.227,5.98211,78686.3
04544.png,0.000282644,8.87328,0.0899963,2.08136e+09,-0.314517,0.980068,549.225,3.36426,478.783,231.22,5.94077,62661.5
12198.png,0.000995662,8.61639,0.166351,1.99957e+09,-0.380935,0.990543,799.124,3.23924,728.214,216.255,6.01275,69640.6
18745.png,0.000437069,8.59424,0.134567,2.05692e+09,-0.383156,0.990725,350.532,3.0314,305.612,204.863,5.99227,54711.6
07244.png,0.00116424,8.08961,0.17981,8.12367e+08,-0.390772,0.989395,157.639,2.82883,129.192,198.908,5.69997,46786.1
15999.png,0.000538415,8.22339,0.179947,3.18656e+09,-0.451058,0.995477,96.8096,2.58628,77.9044,253.255,5.991,75369.1
15143.png,0.000303026,8.7743,0.12355,4.47939e+09,-0.37161,0.990047,393.139,3.14448,341.18,223.448,6.06978,65000.3
05861.png,0.000300101,9.1532,0.0956268,1.38385e+09,-0.259325,0.963906,978.612,3.79162,855.205,179.545,5.91381,41048.3
04048.png,0.000363717,8.77438,0.136627,3.60198e+09,-0.373678,0.990316,415.783,3.2589,357.912,209.747,6.07523,62827.9
05329.png,0.00305921,6.96338,0.296326,9.40302e+07,-0.466628,0.992327,113.59,2.16204,101.97,113.398,5.216,16366.4
10002.png,0.000716005,8.22156,0.158539,9.61992e+08,-0.403011,0.99144,250.766,2.84476,217.499,194.139,5.82226,50905.4
03007.png,0.000528479,8.71172,0.140701,6.04421e+09,-0.387221,0.991677,473.649,3.21096,415.578,284.67,6.08601,102572
09724.png,0.00113279,8.09836,0.197952,6.71007e+08,-0.423947,0.993052,273.814,2.75729,242.979,149.078,5.80831,31722.5
12409.png,0.0027062,7.20254,0.350403,9.93823e+08,-0.544023,0.997525,50.4321,2.08354,42.1383,253.135,5.5932,69482.2
16363.png,0.00147472,8.0357,0.217941,1.49218e+09,-0.44612,0.994628,193.856,2.69209,168.064,249.678,5.83968,74996.8
04784.png,0.000596663,8.40097,0.168503,1.11675e+09,-0.384393,0.99003,357.505,3.00136,312.736,165.762,5.87324,39037.8
05208.png,0.00775341,6.70239,0.482071,9.77151e+08,-0.626636,0.998812,167.385,1.99478,155.15,333.537,5.45673,136817
11978.png,0.0595713,6.89519,0.356918,7.7638e+07,-0.441061,0.989153,230.22,2.67418,201.669,220.299,4.93814,71671.4
04717.png,0.000167439,9.20241,0.0735779,3.42709e+09,-0.287941,0.975113,512.343,3.5772,428.495,196.284,6.05129,51473.4
03555.png,0.00466886,7.71847,0.293228,5.01354e+08,-0.485504,0.996163,296.198,2.59668,268.999,161.343,5.74296,49732.4
08251.png,0.0014207,7.93191,0.273758,3.08996e+09,-0.498364,0.997194,150.537,2.48223,130.061,306.82,5.95985,109852
12301.png,0.00124432,8.42649,0.156754,1.54822e+09,-0.381416,0.989748,191.705,3.03538,153.118,219.652,5.88072,65315
15074.png,0.00261659,7.50495,0.376312,2.56415e+09,-0.581385,0.998845,131.13,2.19407,117.741,259.686,5.90469,89820.2
16868.png,0.00292301,7.51897,0.316467,1.67095e+08,-0.445003,0.992728,385.161,2.64399,350.923,99.215,5.4974,17215.9
17916.png,0.00131584,8.31798,0.215317,1.65275e+09,-0.44285,0.995203,289.01,2.84307,254.17,183.054,6.01791,52551.9
13790.png,0.000117155,9.62258,0.053299,1.48988e+10,-0.244422,0.961919,1134.92,3.99636,983.21,258.626,6.16654,82111.7
19072.png,0.000376915,8.511,0.125336,1.5251e+09,-0.367702,0.988241,274.125,3.02923,233.315,224.023,5.88706,57919.2
12848.png,0.0014058,8.15501,0.284836,1.61681e+09,-0.454828,0.995534,673.5,2.86764,621.869,210.68,5.93401,56520.4
15046.png,0.00274312,7.62487,0.281494,8.16428e+08,-0.513414,0.997207,131.82,2.44595,113.797,190.18,5.7948,56805.9
14069.png,0.000998484,8.01855,0.177292,1.22121e+09,-0.432379,0.993528,179.961,2.68463,154.675,227.638,5.79798,61288.9
01605.png,0.00442967,7.14203,0.409866,5.35188e+08,-0.548894,0.997576,166.182,2.23787,149.742,212.642,5.55523,57372.8
03736.png,0.00044531,8.68325,0.156479,6.69709e+09,-0.401231,0.993018,343.212,3.08141,296.301,240.516,6.10309,74132.8
16940.png,0.000279389,8.90498,0.0941925,1.49232e+09,-0.303901,0.977523,506.44,3.40353,435.749,170.069,5.92669,41271.4
07775.png,0.000425871,8.58528,0.187378,6.03585e+09,-0.410408,0.993527,372.374,2.96624,328.369,246.147,6.08139,74247.1
13047.png,0.000459795,8.75269,0.12529,1.97467e+09,-0.360942,0.988442,622.143,3.26114,554.642,186.118,6.02172,52246.4
12339.png,0.000717759,8.74841,0.197403,4.37245e+09,-0.382218,0.991255,676.398,3.28434,603.549,243.4,6.0769,75512.1
01071.png,0.00179171,7.51516,0.290176,1.26288e+09,-0.530646,0.997634,112.057,2.26026,99.0922,226.037,5.78629,66709.3
19729.png,0.000340166,8.72099,0.128876,3.61391e+09,-0.365827,0.989003,305.575,3.1438,259.51,254.418,6.0088,82781.1
15691.png,0.000585317,8.32115,0.179001,4.12479e+09,-0.443096,0.99523,150.377,2.7404,125.055,257.576,6.02195,80501.4
13208.png,0.00096547,7.99146,0.238785,2.26322e+09,-0.464731,0.995712,177.558,2.58713,155.089,271.016,5.88212,84373.7
03695.png,0.0002815,8.74958,0.134537,5.78904e+09,-0.38871,0.991988,363.832,3.08679,316.983,207.069,6.10742,59682.3
19711.png,0.000420427,8.46639,0.150513,1.9923e+09,-0.397731,0.991879,231.746,2.86605,198.456,203.212,5.96263,50493.8
12248.png,0.0322282,6.30824,0.431824,2.27848e+08,-0.460739,0.987784,472.657,2.58627,433.657,399.914,4.68955,176924
06586.png,0.000489675,8.7928,0.104553,1.78571e+09,-0.34029,0.985152,398.825,3.38319,333.919,191.926,5.98202,51919.1
08140.png,0.000374264,8.7236,0.126465,4.43456e+09,-0.383982,0.991358,320.085,3.06903,276.487,220.993,6.07815,63970.2
10851.png,0.000526534,8.12198,0.143265,9.49777e+08,-0.40981,0.991764,95.651,2.61788,75.6777,195.023,5.79031,44934.4
04866.png,0.0141161,7.08997,0.430725,5.67712e+08,-0.553172,0.997618,353.417,2.45276,324.952,323.799,5.47124,134254
01516.png,0.00162029,7.49089,0.258957,2.98188e+08,-0.473976,0.99486,366.822,2.39669,343.563,138.738,5.58836,30946.9
12698.png,0.000668033,8.67827,0.147736,2.61708e+09,-0.371211,0.989561,510.039,3.23112,449.082,226.571,6.00273,68282.7
09014.png,0.00091559,8.201,0.244553,3.52588e+09,-0.477106,0.996808,273.009,2.64744,244.462,222.698,6.06003,67818.1
02119.png,0.000956697,8.16104,0.212173,2.04725e+09,-0.449701,0.995231,323.957,2.75291,290.496,216.96,5.94663,69854.6
11441.png,0.000662251,8.33446,0.157104,8.66552e+08,-0.395246,0.991042,307.524,2.89674,269.996,164.767,5.8767,41563.8
11919.png,0.00057358,8.52269,0.133942,2.45384e+09,-0.385541,0.990707,390.646,3.06925,342.691,255.953,5.95449,79908.1
12330.png,0.00224706,7.75119,0.260437,5.45249e+08,-0.462461,0.9949,318.327,2.64901,288.127,154.101,5.7201,46470.4
11239.png,0.000438041,8.59525,0.145004,4.05937e+09,-0.382413,0.990642,320.589,3.06959,274.961,282.153,5.99013,89691.3
03979.png,0.000580572,8.10716,0.178406,1.53732e+09,-0.431472,0.993756,118.611,2.58004,98.6219,215.735,5.85126,52925.6
02751.png,0.00232747,7.46775,0.279297,3.28157e+08,-0.485891,0.995528,284.002,2.38431,261.722,142.68,5.61433,39324
14570.png,0.00199573,7.77045,0.285782,2.90197e+09,-0.53553,0.998152,96.5365,2.36267,82.8772,289.299,5.95297,100547
03042.png,0.000706886,8.01598,0.172318,1.02237e+09,-0.411894,0.991562,179.12,2.71956,153.673,222.978,5.715,65811
02194.png,0.00109044,8.43192,0.18837,2.22633e+09,-0.408564,0.992829,380.005,3.04812,332.56,227.715,5.96801,72137.5
07096.png,0.00140017,7.58551,0.292572,1.5245e+09,-0.565392,0.998628,77.3894,2.12851,67.3019,176.25,5.95931,48721
01823.png,0.000487819,8.42488,0.12149,5.8122e+08,-0.355891,0.985819,420.106,3.0477,373.799,158.908,5.79282,38434.3
00472.png,0.00254219,7.36247,0.337158,1.5261e+09,-0.523051,0.997075,215.997,2.39446,195.077,270.168,5.64419,102412
01751.png,0.0189802,7.19326,0.360764,1.57788e+08,-0.545901,0.997569,63.9415,2.27148,52.3047,171.168,5.51433,44837.4
18515.png,0.00558629,7.61952,0.245209,5.72427e+08,-0.445191,0.993127,143.107,2.69918,119.167,225.852,5.52345,74140.1
00258.png,0.000183857,9.10668,0.0726013,3.52247e+09,-0.283371,0.972803,386.08,3.47284,315.287,278.023,5.97375,84899.6
04472.png,0.000780418,7.80005,0.192856,1.28053e+09,-0.463492,0.995114,65.511,2.37953,52.227,261.057,5.759,73185.1
06745.png,0.00121716,8.54947,0.205902,3.64963e+09,-0.413231,0.993653,659.536,3.15031,595.169,257.44,6.05953,85665.7
06016.png,0.00226943,8.00951,0.210678,4.44178e+08,-0.430648,0.993325,330.119,2.80785,294.368,152.538,5.79147,43219.2
18990.png,0.000517852,8.50238,0.142944,2.09868e+09,-0.37902,0.989786,344.37,3.03928,299.59,250.119,5.91575,71792.7
09381.png,0.000793952,8.47204,0.209351,2.6719e+09,-0.394086,0.991488,306.941,3.02031,264.574,262.117,5.93093,77504.1
04720.png,0.0224351,6.92609,0.3862,3.02299e+08,-0.54234,0.996891,171.125,2.3243,154.283,304.546,5.3297,120953
11702.png,0.000638426,7.95997,0.17897,1.15357e+09,-0.427141,0.992823,92.5162,2.50745,75.1927,214.999,5.7444,51169
05658.png,0.000980929,8.2938,0.2005,2.31897e+09,-0.434026,0.994518,405.155,2.85437,366.664,225.199,5.97021,72195.8
06307.png,0.00020702,9.02239,0.0959778,4.00082e+09,-0.320805,0.982567,462.387,3.41834,392.512,210.78,6.04535,55420.7
18356.png,0.00126306,7.90954,0.214478,3.03177e+08,-0.40281,0.990007,207.973,2.72851,179.463,126.732,5.62968,24927.7
